index,user_id,brand_id
3816,,11732
3817,,11733
3818,,11734
3819,,11744
3820,,11745
3821,,11748
3822,,11752
3823,,11755
3824,,11758
3825,,11759
3826,,11763
3827,,11767
3828,,11768
3829,,11773
3830,,11775
3831,,11776
3832,,11777
3833,,11780
3834,,11781
3835,,11784
3836,,11785
3837,,11790
3838,,11791
3839,,11793
3840,,11797
3841,,11801
3842,,11802
3843,,11805
3844,,11807
3845,,11810
3846,,11812
3847,,11823
3848,,11826
3849,,11831
3850,,11832
3851,,11836
3852,,11842
3853,,11843
3854,,11849
3855,,11850
3856,,11851
3857,,11857
3858,,11858
3859,,11864
3860,,11865
3861,,11866
3862,,11868
3863,,11870
3864,,11873
3865,,11880
3866,,11882
3867,,11885
3868,,11886
3869,,11888
3870,,11889
3871,,11895
3872,,11897
3873,,11901
3874,,11904
3875,,11905
3876,,11907
3877,,11910
3878,,11911
3879,,11914
3880,,11916
3881,,11920
3882,,11921
3883,,11922
3884,,11923
3885,,11924
3886,,11925
3887,,11926
3888,,11927
3889,,11931
3890,,11936
3891,,11939
3892,,11942
3893,,11946
3894,,11951
3895,,11954
3896,,11956
3897,,11958
3898,,11960
3899,,11963
3900,,11967
3901,,11969
3902,,11974
3903,,11977
3904,,11983
3905,,11992
3906,,11999
3907,,12003
3908,,12008
3909,,12012
3910,,12013
3911,,12016
3912,,12017
3913,,12018
3914,,12022
3915,,12028
3916,,12033
3917,,12035
3918,,12036
3919,,12040
3920,,12045
3921,,12048
3922,,12052
3923,,12055
3924,,12056
3925,,12058
3926,,12063
3927,,12068
3928,,12072
3929,,12076
3930,,12078
3931,,12085
3932,,12096
3933,,12110
3934,,12118
3935,,12123
3936,,12125
3937,,12132
3938,,12133
3939,,12134
3940,,12135
3941,,12142
3942,,12143
3943,,12146
3944,,12153
3945,,12154
3946,,12159
3947,,12160
3948,,12161
3949,,12162
3950,,12164
3951,,12165
3952,,12168
3953,,12173
3954,,12174
3955,,12175
3956,,12181
3957,,12182
3958,,12183
3959,,12184
3960,,12189
3961,,12198
3962,,12202
3963,,12207
3964,,12208
3965,,12209
3966,,12210
3967,,12212
3968,,12213
3969,,12216
3970,,12218
3971,,12219
3972,,12220
3973,,12223
3974,,12230
3975,,12233
3976,,12239
3977,,12240
3978,,12241
3979,,12243
3980,,12244
3981,,12245
3982,,12247
3983,,12251
3984,,12252
3985,,12253
3986,,12256
3987,,12257
3988,,12259
3989,,12264
3990,,12268
3991,,12271
3992,,12277
3993,,12279
3994,,12280
3995,,12283
3996,,12284
3997,,12285
3998,,12287
3999,,12295
4000,,12296
4001,,12300
4002,,12307
4003,,12316
4004,,12318
4005,,12322
4006,,12326
4007,,12327
4008,,12329
4009,,12331
4010,,12332
4011,,12334
4012,,12341
4013,,12346
4014,,12347
4015,,12348
4016,,12351
4017,,12352
4018,,12358
4019,,12364
4020,,12368
4021,,12371
4022,,12376
4023,,12377
4024,,12379
4025,,12380
4026,,12381
4027,,12386
4028,,12388
4029,,12394
4030,,12395
4031,,12400
4032,,12410
4033,,12413
4034,,12415
4035,,12420
4036,,12426
4037,,12427
4038,,12429
4039,,12431
4040,,12432
4041,,12433
4042,,12435
4043,,12436
4044,,12438
4045,,12440
4046,,12444
4047,,12447
4048,,12449
4049,,12453
4050,,12459
4051,,12460
4052,,12465
4053,,12466
4054,,12471
4055,,12475
4056,,12486
4057,,12489
4058,,12490
4059,,12491
4060,,12495
4061,,12512
4062,,12513
4063,,12514
4064,,12517
4065,,12518
4066,,12519
4067,,12520
4068,,12525
4069,,12528
4070,,12529
4071,,12537
4072,,12541
4073,,12550
4074,,12551
4075,,12554
4076,,12555
4077,,12556
4078,,12557
4079,,12559
4080,,12560
4081,,12563
4082,,12573
4083,,12576
4084,,12583
4085,,12586
4086,,12587
4087,,12588
4088,,12596
4089,,12598
4090,,12599
4091,,12606
4092,,12609
4093,,12610
4094,,12613
4095,,12614
4096,,12620
4097,,12624
4098,,12627
4099,,12628
4100,,12632
4101,,12637
4102,,12640
4103,,12642
4104,,12647
4105,,12648
4106,,12654
4107,,12656
4108,,12658
4109,,12666
4110,,12670
4111,,12674
4112,,12680
4113,,12682
4114,,12686
4115,,12687
4116,,12688
4117,,12692
4118,,12699
4119,,12701
4120,,12702
4121,,12704
4122,,12705
4123,,12709
4124,,12712
4125,,12713
4126,,12715
4127,,12716
4128,,12717
4129,,12719
4130,,12722
4131,,12728
4132,,12729
4133,,12731
4134,,12732
4135,,12734
4136,,12735
4137,,12736
4138,,12737
4139,,12738
4140,,12740
4141,,12747
4142,,12748
4143,,12754
4144,,12757
4145,,12758
4146,,12759
4147,,12762
4148,,12768
4149,,12773
4150,,12787
4151,,12788
4152,,12789
4153,,12790
4154,,12791
4155,,12792
4156,,12795
4157,,12797
4158,,12811
4159,,12812
4160,,12818
4161,,12824
4162,,12827
4163,,12828
4164,,12829
4165,,12834
4166,,12836
4167,,12837
4168,,12838
4169,,12840
4170,,12842
4171,,12844
4172,,12848
4173,,12852
4174,,12853
4175,,12855
4176,,12865
4177,,12870
4178,,12879
4179,,12883
4180,,12884
4181,,12886
4182,,12888
4183,,12891
4184,,12895
4185,,12899
4186,,12904
4187,,12906
4188,,12907
4189,,12910
4190,,12914
4191,,12918
4192,,12924
4193,,12927
4194,,12928
4195,,12933
4196,,12934
4197,,12935
4198,,12936
4199,,12938
4200,,12941
4201,,12942
4202,,12943
4203,,12949
4204,,12964
4205,,12965
4206,,12969
4207,,12977
4208,,12978
4209,,12980
4210,,12985
4211,,12987
4212,,12988
4213,,12990
4214,,12994
4215,,12996
4216,,13001
4217,,13007
4218,,13008
4219,,13011
4220,,13012
4221,,13017
4222,,13020
4223,,13025
4224,,13030
4225,,13036
4226,,13039
4227,,13044
4228,,13049
4229,,13050
4230,,13054
4231,,13055
4232,,13059
4233,,13065
4234,,13067
4235,,13070
4236,,13074
4237,,13077
4238,,13079
4239,,13080
4240,,13084
4241,,13086
4242,,13087
4243,,13092
4244,,13093
4245,,13097
4246,,13099
4247,,13102
4248,,13103
4249,,13106
4250,,13112
4251,,13113
4252,,13115
4253,,13118
4254,,13122
4255,,13123
4256,,13124
4257,,13134
4258,,13135
4259,,13136
4260,,13145
4261,,13153
4262,,13160
4263,,13162
4264,,13168
4265,,13172
4266,,13174
4267,,13179
4268,,13180
4269,,13181
4270,,13193
4271,,13198
4272,,13206
4273,,13209
4274,,13210
4275,,13213
4276,,13216
4277,,13220
4278,,13224
4279,,13226
4280,,13235
4281,,13238
4282,,13240
4283,,13244
4284,,13247
4285,,13254
4286,,13258
4287,,13259
4288,,13260
4289,,13264
4290,,13265
4291,,13266
4292,,13270
4293,,13272
4294,,13274
4295,,13275
4296,,13277
4297,,13278
4298,,13281
4299,,13284
4300,,13285
4301,,13293
4302,,13295
4303,,13297
4304,,13307
4305,,13313
4306,,13319
4307,,13320
4308,,13323
4309,,13325
4310,,13326
4311,,13341
4312,,13343
4313,,13349
4314,,13350
4315,,13352
4316,,13354
4317,,13357
4318,,13360
4319,,13369
4320,,13370
4321,,13371
4322,,13374
4323,,13375
4324,,13377
4325,,13380
4326,,13388
4327,,13389
4328,,13390
4329,,13391
4330,,13394
4331,,13395
4332,,13401
4333,,13402
4334,,13404
4335,,13405
4336,,13409
4337,,13410
4338,,13411
4339,,13412
4340,,13413
4341,,13417
4342,,13430
4343,,13431
4344,,13432
4345,,13438
4346,,13439
4347,,13442
4348,,13450
4349,,13451
4350,,13457
4351,,13460
4352,,13461
4353,,13464
4354,,13471
4355,,13472
4356,,13473
4357,,13479
4358,,13480
4359,,13481
4360,,13482
4361,,13483
4362,,13484
4363,,13489
4364,,13491
4365,,13493
4366,,13494
4367,,13498
4368,,13500
4369,,13512
4370,,13518
4371,,13537
4372,,13539
4373,,13547
4374,,13548
4375,,13549
4376,,13550
4377,,13551
4378,,13552
4379,,13554
4380,,13556
4381,,13557
4382,,13559
4383,,13561
4384,,13562
4385,,13568
4386,,13569
4387,,13570
4388,,13574
4389,,13575
4390,,13576
4391,,13579
4392,,13584
4393,,13585
4394,,13588
4395,,13589
4396,,13592
4397,,13593
4398,,13602
4399,,13603
4400,,13607
4401,,13616
4402,,13618
4403,,13620
4404,,13621
4405,,13622
4406,,13624
4407,,13629
4408,,13633
4409,,13635
4410,,13644
4411,,13645
4412,,13646
4413,,13647
4414,,13648
4415,,13661
4416,,13665
4417,,13667
4418,,13668
4419,,13669
4420,,13672
4421,,13673
4422,,13682
4423,,13685
4424,,13686
4425,,13688
4426,,13695
4427,,13701
4428,,13709
4429,,13716
4430,,13720
4431,,13721
4432,,13723
4433,,13734
4434,,13736
4435,,13737
4436,,13738
4437,,13740
4438,,13743
4439,,13745
4440,,13747
4441,,13748
4442,,13749
4443,,13751
4444,,13752
4445,,13753
4446,,13754
4447,,13757
4448,,13758
4449,,13762
4450,,13765
4451,,13768
4452,,13771
4453,,13772
4454,,13773
4455,,13776
4456,,13778
4457,,13779
4458,,13783
4459,,13784
4460,,13787
4461,,13793
4462,,13795
4463,,13799
4464,,13803
4465,,13805
4466,,13811
4467,,13815
4468,,13819
4469,,13820
4470,,13830
4471,,13836
4472,,13839
4473,,13844
4474,,13848
4475,,13853
4476,,13855
4477,,13858
4478,,13865
4479,,13872
4480,,13873
4481,,13877
4482,,13878
4483,,13880
4484,,13883
4485,,13884
4486,,13888
4487,,13891
4488,,13894
4489,,13895
4490,,13896
4491,,13900
4492,,13903
4493,,13906
4494,,13909
4495,,13911
4496,,13917
4497,,13929
4498,,13942
4499,,13943
4500,,13950
4501,,13953
4502,,13954
4503,,13955
4504,,13956
4505,,13957
4506,,13961
4507,,13962
4508,,13964
4509,,13965
4510,,13971
4511,,13975
4512,,13976
4513,,13978
4514,,13984
4515,,13986
4516,,13987
4517,,13995
4518,,13997
4519,,13998
4520,,14001
4521,,14011
4522,,14014
4523,,14015
4524,,14019
4525,,14020
4526,,14022
4527,,14024
4528,,14025
4529,,14030
4530,,14032
4531,,14038
4532,,14039
4533,,14044
4534,,14048
4535,,14055
4536,,14062
4537,,14065
4538,,14067
4539,,14068
4540,,14069
4541,,14071
4542,,14072
4543,,14073
4544,,14074
4545,,14078
4546,,14089
4547,,14091
4548,,14096
4549,,14097
4550,,14101
4551,,14104
4552,,14115
4553,,14118
4554,,14119
4555,,14120
4556,,14121
4557,,14134
4558,,14136
4559,,14138
4560,,14140
4561,,14141
4562,,14144
4563,,14145
4564,,14148
4565,,14150
4566,,14153
4567,,14154
4568,,14155
4569,,14157
4570,,14159
4571,,14161
4572,,14163
4573,,14165
4574,,14167
4575,,14169
4576,,14174
4577,,14182
4578,,14184
4579,,14185
4580,,14192
4581,,14194
4582,,14199
4583,,14207
4584,,14209
4585,,14213
4586,,14226
4587,,14227
4588,,14229
4589,,14233
4590,,14235
4591,,14236
4592,,14238
4593,,14240
4594,,14242
4595,,14248
4596,,14250
4597,,14252
4598,,14261
4599,,14265
4600,,14266
4601,,14272
4602,,14273
4603,,14276
4604,,14278
4605,,14286
4606,,14292
4607,,14294
4608,,14301
4609,,14304
4610,,14318
4611,,14319
4612,,14328
4613,,14339
4614,,14341
4615,,14342
4616,,14349
4617,,14354
4618,,14360
4619,,14362
4620,,14363
4621,,14370
4622,,14373
4623,,14378
4624,,14379
4625,,14380
4626,,14381
4627,,14384
4628,,14389
4629,,14390
4630,,14393
4631,,14395
4632,,14399
4633,,14400
4634,,14403
4635,,14406
4636,,14407
4637,,14408
4638,,14413
4639,,14415
4640,,14416
4641,,14417
4642,,14419
4643,,14422
4644,,14426
4645,,14427
4646,,14433
4647,,14445
4648,,14446
4649,,14447
4650,,14450
4651,,14451
4652,,14454
4653,,14458
4654,,14467
4655,,14469
4656,,14470
4657,,14471
4658,,14472
4659,,14477
4660,,14478
4661,,14482
4662,,14483
4663,,14486
4664,,14488
4665,,14490
4666,,14493
4667,,14495
4668,,14496
4669,,14498
4670,,14501
4671,,14504
4672,,14509
4673,,14511
4674,,14515
4675,,14520
4676,,14521
4677,,14523
4678,,14525
4679,,14526
4680,,14531
4681,,14532
4682,,14533
4683,,14535
4684,,14536
4685,,14541
4686,,14545
4687,,14550
4688,,14552
4689,,14554
4690,,14560
4691,,14567
4692,,14572
4693,,14573
4694,,14574
4695,,14575
4696,,14577
4697,,14579
4698,,14580
4699,,14581
4700,,14585
4701,,14588
4702,,14590
4703,,14593
4704,,14596
4705,,14597
4706,,14603
4707,,14623
4708,,14624
4709,,14625
4710,,14626
4711,,14630
4712,,14631
4713,,14635
4714,,14642
4715,,14643
4716,,14645
4717,,14646
4718,,14647
4719,,14648
4720,,14652
4721,,14655
4722,,14661
4723,,14664
4724,,14665
4725,,14666
4726,,14667
4727,,14669
4728,,14670
4729,,14671
4730,,14678
4731,,14679
4732,,14681
4733,,14688
4734,,14690
4735,,14694
4736,,14695
4737,,14699
4738,,14700
4739,,14701
4740,,14706
4741,,14710
4742,,14711
4743,,14712
4744,,14724
4745,,14727
4746,,14728
4747,,14729
4748,,14733
4749,,14734
4750,,14739
4751,,14752
4752,,14753
4753,,14756
4754,,14758
4755,,14759
4756,,14764
4757,,14765
4758,,14766
4759,,14772
4760,,14777
4761,,14780
4762,,14782
4763,,14783
4764,,14784
4765,,14785
4766,,14788
4767,,14794
4768,,14795
4769,,14796
4770,,14799
4771,,14806
4772,,14807
4773,,14809
4774,,14811
4775,,14817
4776,,14818
4777,,14819
4778,,14821
4779,,14838
4780,,14839
4781,,14848
4782,,14849
4783,,14853
4784,,14855
4785,,14856
4786,,14860
4787,,14863
4788,,14864
4789,,14871
4790,,14873
4791,,14875
4792,,14876
4793,,14879
4794,,14883
4795,,14887
4796,,14894
4797,,14901
4798,,14902
4799,,14908
4800,,14914
4801,,14917
4802,,14919
4803,,14922
4804,,14924
4805,,14925
4806,,14927
4807,,14928
4808,,14929
4809,,14930
4810,,14931
4811,,14935
4812,,14938
4813,,14939
4814,,14942
4815,,14943
4816,,14944
4817,,14946
4818,,14952
4819,,14954
4820,,14956
4821,,14959
4822,,14960
4823,,14961
4824,,14969
4825,,14971
4826,,14972
4827,,14973
4828,,14974
4829,,14976
4830,,14984
4831,,14989
4832,,14991
4833,,14995
4834,,14996
4835,,14998
4836,,15000
4837,,15001
4838,,15004
4839,,15018
4840,,15019
4841,,15020
4842,,15021
4843,,15022
4844,,15024
4845,,15032
4846,,15033
4847,,15034
4848,,15039
4849,,15047
4850,,15054
4851,,15055
4852,,15058
4853,,15059
4854,,15063
4855,,15065
4856,,15069
4857,,15073
4858,,15074
4859,,15075
4860,,15079
4861,,15081
4862,,15086
4863,,15089
4864,,15091
4865,,15094
4866,,15096
4867,,15098
4868,,15102
4869,,15104
4870,,15105
4871,,15106
4872,,15110
4873,,15114
4874,,15116
4875,,15118
4876,,15120
4877,,15125
4878,,15127
4879,,15138
4880,,15142
4881,,15144
4882,,15145
4883,,15146
4884,,15150
4885,,15151
4886,,15153
4887,,15155
4888,,15158
4889,,15159
4890,,15162
4891,,15164
4892,,15166
4893,,15171
4894,,15173
4895,,15175
4896,,15177
4897,,15179
4898,,15187
4899,,15188
4900,,15189
4901,,15191
4902,,15192
4903,,15196
4904,,15197
4905,,15199
4906,,15200
4907,,15202
4908,,15203
4909,,15208
4910,,15210
4911,,15217
4912,,15218
4913,,15222
4914,,15227
4915,,15228
4916,,15231
4917,,15233
4918,,15243
4919,,15249
4920,,15251
4921,,15252
4922,,15255
4923,,15257
4924,,15258
4925,,15259
4926,,15263
4927,,15266
4928,,15269
4929,,15274
4930,,15275
4931,,15278
4932,,15281
4933,,15283
4934,,15297
4935,,15298
4936,,15299
4937,,15302
4938,,15307
4939,,15308
4940,,15309
4941,,15311
4942,,15313
4943,,15315
4944,,15317
4945,,15320
4946,,15321
4947,,15322
4948,,15334
4949,,15335
4950,,15341
4951,,15344
4952,,15345
4953,,15350
4954,,15352
4955,,15353
4956,,15358
4957,,15359
4958,,15362
4959,,15364
4960,,15365
4961,,15368
4962,,15374
4963,,15383
4964,,15389
4965,,15390
4966,,15392
4967,,15395
4968,,15399
4969,,15400
4970,,15401
4971,,15405
4972,,15408
4973,,15412
4974,,15414
4975,,15417
4976,,15419
4977,,15422
4978,,15423
4979,,15426
4980,,15432
4981,,15434
4982,,15435
4983,,15437
4984,,15438
4985,,15439
4986,,15441
4987,,15446
4988,,15449
4989,,15450
4990,,15454
4991,,15464
4992,,15470
4993,,15471
4994,,15473
4995,,15474
4996,,15478
4997,,15481
4998,,15482
4999,,15483
5000,,15485
5001,,15491
5002,,15498
5003,,15499
5004,,15500
5005,,15501
5006,,15502
5007,,15507
5008,,15510
5009,,15511
5010,,15512
5011,,15514
5012,,15515
5013,,15527
5014,,15532
5015,,15534
5016,,15535
5017,,15536
5018,,15538
5019,,15542
5020,,15543
5021,,15546
5022,,15547
5023,,15549
5024,,15555
5025,,15558
5026,,15560
5027,,15567
5028,,15569
5029,,15570
5030,,15572
5031,,15584
5032,,15586
5033,,15596
5034,,15598
5035,,15602
5036,,15606
5037,,15608
5038,,15609
5039,,15611
5040,,15612
5041,,15614
5042,,15617
5043,,15618
5044,,15620
5045,,15622
5046,,15624
5047,,15628
5048,,15631
5049,,15636
5050,,15637
5051,,15638
5052,,15639
5053,,15645
5054,,15652
5055,,15653
5056,,15654
5057,,15655
5058,,15660
5059,,15661
5060,,15662
5061,,15663
5062,,15669
5063,,15672
5064,,15678
5065,,15681
5066,,15686
5067,,15697
5068,,15711
5069,,15713
5070,,15716
5071,,15718
5072,,15721
5073,,15728
5074,,15730
5075,,15734
5076,,15741
5077,,15745
5078,,15748
5079,,15750
5080,,15751
5081,,15756
5082,,15761
5083,,15766
5084,,15773
5085,,15780
5086,,15782
5087,,15784
5088,,15785
5089,,15787
5090,,15791
5091,,15792
5092,,15796
5093,,15798
5094,,15799
5095,,15800
5096,,15804
5097,,15805
5098,,15806
5099,,15810
5100,,15811
5101,,15813
5102,,15814
5103,,15815
5104,,15817
5105,,15818
5106,,15820
5107,,15821
5108,,15828
5109,,15831
5110,,15832
5111,,15835
5112,,15837
5113,,15838
5114,,15853
5115,,15854
5116,,15856
5117,,15858
5118,,15859
5119,,15860
5120,,15868
5121,,15874
5122,,15875
5123,,15879
5124,,15883
5125,,15884
5126,,15886
5127,,15887
5128,,15890
5129,,15896
5130,,15897
5131,,15899
5132,,15901
5133,,15904
5134,,15906
5135,,15907
5136,,15911
5137,,15913
5138,,15915
5139,,15918
5140,,15921
5141,,15923
5142,,15924
5143,,15931
5144,,15934
5145,,15935
5146,,15937
5147,,15943
5148,,15945
5149,,15946
5150,,15952
5151,,15959
5152,,15960
5153,,15961
5154,,15962
5155,,15972
5156,,15975
5157,,15978
5158,,15980
5159,,15985
5160,,15988
5161,,15992
5162,,15994
5163,,15995
5164,,16008
5165,,16009
5166,,16011
5167,,16013
5168,,16014
5169,,16021
5170,,16027
5171,,16028
5172,,16033
5173,,16039
5174,,16046
5175,,16047
5176,,16050
5177,,16058
5178,,16061
5179,,16062
5180,,16067
5181,,16075
5182,,16077
5183,,16079
5184,,16082
5185,,16084
5186,,16085
5187,,16088
5188,,16089
5189,,16091
5190,,16094
5191,,16096
5192,,16097
5193,,16100
5194,,16103
5195,,16104
5196,,16108
5197,,16109
5198,,16110
5199,,16112
5200,,16116
5201,,16117
5202,,16124
5203,,16126
5204,,16129
5205,,16134
5206,,16136
5207,,16138
5208,,16140
5209,,16141
5210,,16148
5211,,16149
5212,,16150
5213,,16154
5214,,16155
5215,,16159
5216,,16165
5217,,16166
5218,,16169
5219,,16172
5220,,16174
5221,,16175
5222,,16176
5223,,16177
5224,,16179
5225,,16180
5226,,16184
5227,,16186
5228,,16187
5229,,16197
5230,,16199
5231,,16202
5232,,16203
5233,,16205
5234,,16206
5235,,16215
5236,,16217
5237,,16222
5238,,16225
5239,,16232
5240,,16242
5241,,16243
5242,,16252
5243,,16255
5244,,16258
5245,,16268
5246,,16272
5247,,16276
5248,,16279
5249,,16281
5250,,16286
5251,,16292
5252,,16296
5253,,16300
5254,,16301
5255,,16302
5256,,16303
5257,,16305
5258,,16306
5259,,16311
5260,,16312
5261,,16315
5262,,16319
5263,,16320
5264,,16321
5265,,16323
5266,,16328
5267,,16331
5268,,16335
5269,,16342
5270,,16343
5271,,16346
5272,,16348
5273,,16353
5274,,16354
5275,,16356
5276,,16361
5277,,16362
5278,,16364
5279,,16373
5280,,16376
5281,,16377
5282,,16383
5283,,16385
5284,,16390
5285,,16393
5286,,16395
5287,,16396
5288,,16397
5289,,16399
5290,,16403
5291,,16404
5292,,16406
5293,,16407
5294,,16409
5295,,16411
5296,,16420
5297,,16421
5298,,16428
5299,,16429
5300,,16436
5301,,16448
5302,,16453
5303,,16454
5304,,16460
5305,,16462
5306,,16463
5307,,16464
5308,,16465
5309,,16467
5310,,16468
5311,,16470
5312,,16474
5313,,16475
5314,,16476
5315,,16481
5316,,16483
5317,,16485
5318,,16488
5319,,16491
5320,,16498
5321,,16499
5322,,16500
5323,,16501
5324,,16507
5325,,16513
5326,,16518
5327,,16519
5328,,16527
5329,,16529
5330,,16534
5331,,16536
5332,,16540
5333,,16550
5334,,16552
5335,,16556
5336,,16559
5337,,16561
5338,,16564
5339,,16566
5340,,16567
5341,,16568
5342,,16569
5343,,16570
5344,,16572
5345,,16574
5346,,16578
5347,,16579
5348,,16596
5349,,16599
5350,,16602
5351,,16603
5352,,16605
5353,,16606
5354,,16607
5355,,16609
5356,,16612
5357,,16615
5358,,16620
5359,,16621
5360,,16624
5361,,16626
5362,,16628
5363,,16632
5364,,16633
5365,,16640
5366,,16644
5367,,16647
5368,,16648
5369,,16650
5370,,16653
5371,,16655
5372,,16656
5373,,16657
5374,,16661
5375,,16663
5376,,16664
5377,,16668
5378,,16670
5379,,16672
5380,,16674
5381,,16675
5382,,16681
5383,,16686
5384,,16689
5385,,16693
5386,,16695
5387,,16696
5388,,16700
5389,,16705
5390,,16708
5391,,16716
5392,,16721
5393,,16722
5394,,16723
5395,,16735
5396,,16738
5397,,16745
5398,,16748
5399,,16754
5400,,16757
5401,,16762
5402,,16766
5403,,16768
5404,,16772
5405,,16775
5406,,16782
5407,,16783
5408,,16786
5409,,16787
5410,,16788
5411,,16794
5412,,16795
5413,,16796
5414,,16797
5415,,16800
5416,,16802
5417,,16807
5418,,16808
5419,,16814
5420,,16818
5421,,16821
5422,,16823
5423,,16825
5424,,16829
5425,,16836
5426,,16845
5427,,16846
5428,,16849
5429,,16852
5430,,16853
5431,,16854
5432,,16856
5433,,16857
5434,,16865
5435,,16871
5436,,16872
5437,,16873
5438,,16881
5439,,16883
5440,,16884
5441,,16887
5442,,16889
5443,,16898
5444,,16903
5445,,16906
5446,,16908
5447,,16913
5448,,16914
5449,,16918
5450,,16920
5451,,16925
5452,,16926
5453,,16929
5454,,16936
5455,,16939
5456,,16941
5457,,16944
5458,,16945
5459,,16952
5460,,16956
5461,,16961
5462,,16965
5463,,16972
5464,,16974
5465,,16975
5466,,16979
5467,,16983
5468,,16986
5469,,16988
5470,,16997
5471,,17002
5472,,17005
5473,,17006
5474,,17009
5475,,17011
5476,,17013
5477,,17016
5478,,17020
5479,,17024
5480,,17028
5481,,17031
5482,,17032
5483,,17034
5484,,17037
5485,,17038
5486,,17040
5487,,17046
5488,,17048
5489,,17055
5490,,17058
5491,,17059
5492,,17060
5493,,17061
5494,,17062
5495,,17072
5496,,17073
5497,,17078
5498,,17080
5499,,17081
5500,,17084
5501,,17087
5502,,17088
5503,,17090
5504,,17094
5505,,17096
5506,,17106
5507,,17107
5508,,17109
5509,,17111
5510,,17114
5511,,17117
5512,,17118
5513,,17119
5514,,17120
5515,,17121
5516,,17123
5517,,17126
5518,,17127
5519,,17130
5520,,17132
5521,,17133
5522,,17135
5523,,17136
5524,,17141
5525,,17145
5526,,17147
5527,,17150
5528,,17151
5529,,17153
5530,,17158
5531,,17160
5532,,17163
5533,,17167
5534,,17169
5535,,17177
5536,,17180
5537,,17181
5538,,17190
5539,,17191
5540,,17195
5541,,17197
5542,,17199
5543,,17205
5544,,17206
5545,,17212
5546,,17214
5547,,17216
5548,,17218
5549,,17221
5550,,17223
5551,,17227
5552,,17228
5553,,17231
5554,,17232
5555,,17237
5556,,17242
5557,,17244
5558,,17245
5559,,17247
5560,,17249
5561,,17254
5562,,17260
5563,,17261
5564,,17262
5565,,17263
5566,,17265
5567,,17271
5568,,17273
5569,,17275
5570,,17276
5571,,17277
5572,,17280
5573,,17287
5574,,17288
5575,,17289
5576,,17290
5577,,17297
5578,,17300
5579,,17309
5580,,17317
5581,,17319
5582,,17320
5583,,17325
5584,,17327
5585,,17328
5586,,17330
5587,,17331
5588,,17333
5589,,17334
5590,,17335
5591,,17337
5592,,17342
5593,,17343
5594,,17346
5595,,17348
5596,,17352
5597,,17354
5598,,17356
5599,,17357
5600,,17359
5601,,17362
5602,,17367
5603,,17371
5604,,17372
5605,,17376
5606,,17388
5607,,17389
5608,,17390
5609,,17391
5610,,17392
5611,,17393
5612,,17394
5613,,17396
5614,,17400
5615,,17401
5616,,17402
5617,,17405
5618,,17407
5619,,17410
5620,,17417
5621,,17418
5622,,17421
5623,,17422
5624,,17423
5625,,17424
5626,,17429
5627,,17431
5628,,17434
5629,,17436
5630,,17437
5631,,17438
5632,,17439
5633,,17445
5634,,17446
5635,,17449
5636,,17450
5637,,17451
5638,,17452
5639,,17453
5640,,17455
5641,,17456
5642,,17457
5643,,17458
5644,,17459
5645,,17461
5646,,17470
5647,,17474
5648,,17475
5649,,17476
5650,,17478
5651,,17483
5652,,17485
5653,,17488
5654,,17491
5655,,17503
5656,,17506
5657,,17508
5658,,17509
5659,,17510
5660,,17512
5661,,17514
5662,,17517
5663,,17520
5664,,17531
5665,,17532
5666,,17533
5667,,17535
5668,,17538
5669,,17539
5670,,17540
5671,,17541
5672,,17547
5673,,17548
5674,,17549
5675,,17550
5676,,17555
5677,,17556
5678,,17559
5679,,17560
5680,,17561
5681,,17571
5682,,17572
5683,,17574
5684,,17577
5685,,17581
5686,,17582
5687,,17584
5688,,17587
5689,,17588
5690,,17590
5691,,17592
5692,,17597
5693,,17599
5694,,17603
5695,,17606
5696,,17609
5697,,17617
5698,,17619
5699,,17620
5700,,17626
5701,,17629
5702,,17633
5703,,17635
5704,,17636
5705,,17639
5706,,17640
5707,,17641
5708,,17642
5709,,17643
5710,,17645
5711,,17647
5712,,17649
5713,,17653
5714,,17654
5715,,17655
5716,,17657
5717,,17659
5718,,17660
5719,,17661
5720,,17662
5721,,17664
5722,,17671
5723,,17676
5724,,17680
5725,,17682
5726,,17690
5727,,17691
5728,,17692
5729,,17699
5730,,17701
5731,,17702
5732,,17703
5733,,17706
5734,,17708
5735,,17710
5736,,17712
5737,,17717
5738,,17718
5739,,17722
5740,,17723
5741,,17725
5742,,17728
5743,,17732
5744,,17737
5745,,17739
5746,,17741
5747,,17746
5748,,17747
5749,,17748
5750,,17752
5751,,17756
5752,,17758
5753,,17759
5754,,17760
5755,,17766
5756,,17767
5757,,17770
5758,,17771
5759,,17772
5760,,17773
5761,,17775
5762,,17778
5763,,17779
5764,,17781
5765,,17783
5766,,17794
5767,,17796
5768,,17802
5769,,17809
5770,,17812
5771,,17814
5772,,17820
5773,,17822
5774,,17823
5775,,17824
5776,,17826
5777,,17829
5778,,17835
5779,,17836
5780,,17844
5781,,17846
5782,,17851
5783,,17853
5784,,17855
5785,,17863
5786,,17868
5787,,17880
5788,,17882
5789,,17883
5790,,17887
5791,,17891
5792,,17896
5793,,17897
5794,,17905
5795,,17906
5796,,17912
5797,,17914
5798,,17919
5799,,17920
5800,,17921
5801,,17922
5802,,17923
5803,,17924
5804,,17926
5805,,17929
5806,,17932
5807,,17937
5808,,17940
5809,,17945
5810,,17946
5811,,17947
5812,,17951
5813,,17954
